,@type,datePublished,headline,inLanguage,reviewBody,author_@type,author_image,author_name,author_url,itemReviewed_@type,itemReviewed_name,publisher_@type,publisher_name,publisher_sameAs,reviewRating_@type,reviewRating_ratingValue
891,Review,2018-12-03T20:39:44+00:00,Learning at my pace in my place,en,Learning at my pace in my place. Thank you,Person,,Oluwasegun,https://uk.trustpilot.com/users/5c05948f04cd8464c8822d9e,Thing,edX,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
892,Review,2018-12-03T20:37:00+00:00,great materials and great content…,en,great materials and great content already have 5 certificates with them love it,Person,,Joanne Paul,https://uk.trustpilot.com/users/5c0593eb9d3a4b57ab003a1d,Thing,edX,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
893,Review,2018-12-03T20:35:31+00:00,Good content,en,"Good content, good timing, I would do a new training from you guys again!",Person,,Abilio,https://uk.trustpilot.com/users/5c05939304cd841181822cab,Thing,edX,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
894,Review,2018-12-03T20:33:56+00:00,"Needs work and consistency overall, take the free version",en,"Not enough repetitive, quick exercises to reinforce commands/ideas. For some, concepts advance too quickly and syntax recollection gets lost. DataCamp crossover use does not always integrate smoothly with edX video instruction, and I would actually point out that it's somewhat sloppy. Lots of room/opportunity for improvement. A decent online course but I'm not ready to recommend this, particularly if paying for ""certification"". Take the free version.",Person,https://user-images.trustpilot.com/55cfa0980000ff0001d47202/73x73.png,Kim A Cone,https://uk.trustpilot.com/users/55cfa0980000ff0001d47202,Thing,edX,Organization,Trustpilot,https://uk.trustpilot.com,Rating,3
895,Review,2018-12-03T20:32:24+00:00,Edx is great for a free educational…,en,Edx is great for a free educational experience but if you are paying for the certificates the level of service from the course teams themselves can be underwhelming.,Person,,Luisa,https://uk.trustpilot.com/users/5c0592d80c38c574457c381f,Thing,edX,Organization,Trustpilot,https://uk.trustpilot.com,Rating,3
896,Review,2018-12-03T20:32:09+00:00,Best online training platform,en,"Best online training platform, ever! I completed Project Management for Development in November 2018 and I couldn't be more thrilled with the teaching approach or the results.  The video presentation - hands-on practical activities - online discussion forum combo totally worked for me.  Being able to get a verified certificate was the icing on the cake.  I've already enrolled in two more courses and I've been telling others about the program.  Well done, edX!",Person,,Shermaine,https://uk.trustpilot.com/users/5c0592c89d3a4bac05003929,Thing,edX,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
897,Review,2018-12-03T20:29:52+00:00,great and relevant learning,en,"great and relevant learning, easy to digest and valuable in the workplace",Person,,Greg,https://uk.trustpilot.com/users/5c05923f0c38c5bb797c375b,Thing,edX,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
898,Review,2018-12-03T20:26:08+00:00,Excellent,en,"Excellent, it's the best education platform available online so far.",Person,,David,https://uk.trustpilot.com/users/5c05915f04cd84011d822a82,Thing,edX,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
899,Review,2018-12-03T20:25:12+00:00,I like !,en,"Well organized & trustful , I recommend!",Person,,Younes,https://uk.trustpilot.com/users/5c05912865759af6b892738a,Thing,edX,Organization,Trustpilot,https://uk.trustpilot.com,Rating,4
900,Review,2018-12-03T20:22:55+00:00,"I feel like I found this too late, I could have learned so much by now!",en,"Great content, shared freely but with the possibility to use on your CV by means of certificate.",Person,,Friederike,https://uk.trustpilot.com/users/5c05909fc33a29763d90ea43,Thing,edX,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
